index,label,bundle_dir,summary_json_relpath,wandb_summary_relpath,run_id,status,domain,method,seed,fixed_weather,weather_label,nonadaptive,adaptive,adaptive_label,hierarchical,baseline,total_years,budget_label,price_profile,nutrient_action_mode,report_group,primary_metric_name,primary_metric_value,deterministic_return,eval_det_mean_reward,eval_sto_mean_reward,stochastic_return_mean,stochastic_return_std,pak_holdout_return,baseline_best_return,uplift_vs_best_baseline_det,runtime_seconds,source_kind,source_project,source_run_name,source_created,notes,replacement_reason,replacement_previous_run_id,guardrail_enforce_calendar_windows,guardrail_limit_fertilizer_to_season,guardrail_annual_n_budget,guardrail_annual_p_budget,guardrail_annual_k_budget,hierarchical_export_match,hierarchical_export_det_return,hierarchical_export_eval_det_mean_reward,group_key
92,Crop planning | A2C | nonadaptive | fixed_weather | seed=0,artifacts/final_successful_runs/final_113/bundles/092_crop_planning_a2c_nonadaptive_fixed_weather_seed_0,artifacts/final_successful_runs/final_113/bundles/092_crop_planning_a2c_nonadaptive_fixed_weather_seed_0/summary/092_crop_planning_a2c_seed0_hFalse.json,artifacts/final_successful_runs/final_113/bundles/092_crop_planning_a2c_nonadaptive_fixed_weather_seed_0/wandb/wandb-summary.json,lw3rc0qw,finished,crop_planning,A2C,0,True,fixed_weather,True,False,nonadaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,16955.273,15591.419921875,16955.273,16364.227,16374.59375,2059.54150390625,,20593.30859375,-5001.888671875,852.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,A2C | nonadaptive | fixed_weather
93,Crop planning hierarchical | A2C | fixed_weather | seed=0 | profile=pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/093_crop_planning_hierarchical_a2c_fixed_weather_seed_0_profile_pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/093_crop_planning_hierarchical_a2c_fixed_weather_seed_0_profile_pakistan_baseline/summary/093_crop_planning_a2c_seed0_hTrue.json,artifacts/final_successful_runs/final_113/bundles/093_crop_planning_hierarchical_a2c_fixed_weather_seed_0_profile_pakistan_baseline/wandb/wandb-summary.json,fiz7icrb,finished,crop_planning,A2C,0,True,fixed_weather,False,True,adaptive,True,False,,,pakistan_baseline,,crop_planning_hierarchical_guarded_rerun,deterministic_return,1760585.875,1760585.875,1753158.4,1797920.2,1779250.0,32913.87109375,,2368734.75,-608148.875,25113.0,recovered_hierarchical_rerun,Recovered/wandb_full_backup/Thesis-Final-Hierarchical-Rerun,confused-morning-7,2026-03-11T22:41:39.000Z,summary_json_reconstructed_from_recovered_export;recovered_wandb_export_bundle;recovered_backup_has_no_models_checkpoint_dir;hierarchical_report_dir_not_present_in_recovered_backup,replace_older_hierarchical_bundle_with_recovered_hierarchical_rerun,hsrujhet,True,True,150.0,80.0,60.0,True,1760585.875,1753158.4,A2C | fixed_weather | guarded_rerun
94,Crop planning | A2C | adaptive | random_weather | seed=0,artifacts/final_successful_runs/final_113/bundles/094_crop_planning_a2c_adaptive_random_weather_seed_0,artifacts/final_successful_runs/final_113/bundles/094_crop_planning_a2c_adaptive_random_weather_seed_0/summary/094_crop_planning_a2c_seed0_hFalse.json,artifacts/final_successful_runs/final_113/bundles/094_crop_planning_a2c_adaptive_random_weather_seed_0/wandb/wandb-summary.json,ntp9jxmm,finished,crop_planning,A2C,0,False,random_weather,False,True,adaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,19700.12,20473.337890625,19700.12,16310.396,16348.9453125,842.4262084960938,,20983.650390625,-510.3125,882.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,A2C | adaptive | random_weather
95,Crop planning | A2C | nonadaptive | random_weather | seed=0,artifacts/final_successful_runs/final_113/bundles/095_crop_planning_a2c_nonadaptive_random_weather_seed_0,artifacts/final_successful_runs/final_113/bundles/095_crop_planning_a2c_nonadaptive_random_weather_seed_0/summary/095_crop_planning_a2c_seed0_hFalse.json,artifacts/final_successful_runs/final_113/bundles/095_crop_planning_a2c_nonadaptive_random_weather_seed_0/wandb/wandb-summary.json,6l16w5kj,finished,crop_planning,A2C,0,False,random_weather,True,False,nonadaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,16791.793,12589.94140625,16791.793,16382.706,16565.3125,2062.54052734375,,20983.650390625,-8393.708984375,856.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,A2C | nonadaptive | random_weather
96,Crop planning hierarchical | A2C | random_weather | seed=0 | profile=pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/096_crop_planning_hierarchical_a2c_random_weather_seed_0_profile_pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/096_crop_planning_hierarchical_a2c_random_weather_seed_0_profile_pakistan_baseline/summary/096_crop_planning_a2c_seed0_hTrue.json,artifacts/final_successful_runs/final_113/bundles/096_crop_planning_hierarchical_a2c_random_weather_seed_0_profile_pakistan_baseline/wandb/wandb-summary.json,mmerpboq,finished,crop_planning,A2C,0,False,random_weather,False,True,adaptive,True,False,,,pakistan_baseline,,crop_planning_hierarchical_guarded_rerun,deterministic_return,1816212.25,1816212.25,1799815.0,1782245.0,1792718.0,49730.81640625,,2374611.25,-558399.0,25783.0,recovered_hierarchical_rerun,Recovered/wandb_full_backup/Thesis-Final-Hierarchical-Rerun,deft-violet-10,2026-03-12T05:31:19.000Z,summary_json_reconstructed_from_recovered_export;recovered_wandb_export_bundle;recovered_backup_has_no_models_checkpoint_dir;hierarchical_report_dir_not_present_in_recovered_backup,replace_older_hierarchical_bundle_with_recovered_hierarchical_rerun,a1h7d8zg,True,True,150.0,80.0,60.0,True,1816212.25,1799815.0,A2C | random_weather | guarded_rerun
97,Crop planning | A2C | adaptive | fixed_weather | seed=1,artifacts/final_successful_runs/final_113/bundles/097_crop_planning_a2c_adaptive_fixed_weather_seed_1,artifacts/final_successful_runs/final_113/bundles/097_crop_planning_a2c_adaptive_fixed_weather_seed_1/summary/097_crop_planning_a2c_seed1_hFalse.json,artifacts/final_successful_runs/final_113/bundles/097_crop_planning_a2c_adaptive_fixed_weather_seed_1/wandb/wandb-summary.json,8am8q7xl,finished,crop_planning,A2C,1,True,fixed_weather,False,True,adaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,19049.672,18993.7734375,19049.672,17120.973,17748.44921875,1482.5987548828125,,20593.30859375,-1599.53515625,885.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,A2C | adaptive | fixed_weather
98,Crop planning | A2C | nonadaptive | fixed_weather | seed=1,artifacts/final_successful_runs/final_113/bundles/098_crop_planning_a2c_nonadaptive_fixed_weather_seed_1,artifacts/final_successful_runs/final_113/bundles/098_crop_planning_a2c_nonadaptive_fixed_weather_seed_1/summary/098_crop_planning_a2c_seed1_hFalse.json,artifacts/final_successful_runs/final_113/bundles/098_crop_planning_a2c_nonadaptive_fixed_weather_seed_1/wandb/wandb-summary.json,qpsmfn5n,finished,crop_planning,A2C,1,True,fixed_weather,True,False,nonadaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,20508.895,16757.755859375,20508.895,18245.953,17589.5,1920.703369140625,,20593.30859375,-3835.552734375,833.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,A2C | nonadaptive | fixed_weather
99,Crop planning hierarchical | A2C | fixed_weather | seed=1 | profile=pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/099_crop_planning_hierarchical_a2c_fixed_weather_seed_1_profile_pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/099_crop_planning_hierarchical_a2c_fixed_weather_seed_1_profile_pakistan_baseline/summary/099_crop_planning_a2c_seed1_hTrue.json,artifacts/final_successful_runs/final_113/bundles/099_crop_planning_hierarchical_a2c_fixed_weather_seed_1_profile_pakistan_baseline/wandb/wandb-summary.json,v19aknzu,finished,crop_planning,A2C,1,True,fixed_weather,False,True,adaptive,True,False,,,pakistan_baseline,,crop_planning_hierarchical_guarded_rerun,deterministic_return,1756041.75,1756041.75,1756028.6,1771998.2,1767740.25,51832.8828125,,2368734.75,-612693.0,24851.0,recovered_hierarchical_rerun,Recovered/wandb_full_backup/Thesis-Final-Hierarchical-Rerun,true-sunset-8,2026-03-11T22:45:12.000Z,summary_json_reconstructed_from_recovered_export;recovered_wandb_export_bundle;recovered_backup_has_no_models_checkpoint_dir;hierarchical_report_dir_not_present_in_recovered_backup,replace_older_hierarchical_bundle_with_recovered_hierarchical_rerun,8lio7v8m,True,True,150.0,80.0,60.0,True,1756041.75,1756028.6,A2C | fixed_weather | guarded_rerun
100,Crop planning | A2C | adaptive | random_weather | seed=1,artifacts/final_successful_runs/final_113/bundles/100_crop_planning_a2c_adaptive_random_weather_seed_1,artifacts/final_successful_runs/final_113/bundles/100_crop_planning_a2c_adaptive_random_weather_seed_1/summary/100_crop_planning_a2c_seed1_hFalse.json,artifacts/final_successful_runs/final_113/bundles/100_crop_planning_a2c_adaptive_random_weather_seed_1/wandb/wandb-summary.json,8b9csyyr,finished,crop_planning,A2C,1,False,random_weather,False,True,adaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,15750.002,15562.1611328125,15750.002,17575.48,18490.0625,1274.8055419921875,,20882.505859375,-5320.3447265625,881.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,A2C | adaptive | random_weather
101,Crop planning | A2C | nonadaptive | random_weather | seed=1,artifacts/final_successful_runs/final_113/bundles/101_crop_planning_a2c_nonadaptive_random_weather_seed_1,artifacts/final_successful_runs/final_113/bundles/101_crop_planning_a2c_nonadaptive_random_weather_seed_1/summary/101_crop_planning_a2c_seed1_hFalse.json,artifacts/final_successful_runs/final_113/bundles/101_crop_planning_a2c_nonadaptive_random_weather_seed_1/wandb/wandb-summary.json,2ctb2ve7,finished,crop_planning,A2C,1,False,random_weather,True,False,nonadaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,21091.375,17189.0859375,21091.375,18500.783,17543.83984375,1938.987548828125,,20882.505859375,-3693.419921875,836.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,A2C | nonadaptive | random_weather
102,Crop planning hierarchical | A2C | random_weather | seed=1 | profile=pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/102_crop_planning_hierarchical_a2c_random_weather_seed_1_profile_pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/102_crop_planning_hierarchical_a2c_random_weather_seed_1_profile_pakistan_baseline/summary/102_crop_planning_a2c_seed1_hTrue.json,artifacts/final_successful_runs/final_113/bundles/102_crop_planning_hierarchical_a2c_random_weather_seed_1_profile_pakistan_baseline/wandb/wandb-summary.json,m3z3strw,finished,crop_planning,A2C,1,False,random_weather,False,True,adaptive,True,False,,,pakistan_baseline,,crop_planning_hierarchical_guarded_rerun,deterministic_return,1733949.5,1733949.5,1751422.8,1759526.4,1786196.75,50171.1484375,,2322592.75,-588643.25,26064.0,recovered_hierarchical_rerun,Recovered/wandb_full_backup/Thesis-Final-Hierarchical-Rerun,crisp-glitter-11,2026-03-12T05:39:41.000Z,summary_json_reconstructed_from_recovered_export;recovered_wandb_export_bundle;recovered_backup_has_no_models_checkpoint_dir;hierarchical_report_dir_not_present_in_recovered_backup,replace_older_hierarchical_bundle_with_recovered_hierarchical_rerun,padkozck,True,True,150.0,80.0,60.0,True,1733949.5,1751422.8,A2C | random_weather | guarded_rerun
103,Crop planning | A2C | adaptive | fixed_weather | seed=2,artifacts/final_successful_runs/final_113/bundles/103_crop_planning_a2c_adaptive_fixed_weather_seed_2,artifacts/final_successful_runs/final_113/bundles/103_crop_planning_a2c_adaptive_fixed_weather_seed_2/summary/103_crop_planning_a2c_seed2_hFalse.json,artifacts/final_successful_runs/final_113/bundles/103_crop_planning_a2c_adaptive_fixed_weather_seed_2/wandb/wandb-summary.json,tkt81z9n,finished,crop_planning,A2C,2,True,fixed_weather,False,True,adaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,23601.588,24521.689453125,23601.588,21120.777,20796.806640625,1092.3878173828125,,20593.30859375,3928.380859375,881.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,A2C | adaptive | fixed_weather
104,Crop planning | A2C | nonadaptive | fixed_weather | seed=2,artifacts/final_successful_runs/final_113/bundles/104_crop_planning_a2c_nonadaptive_fixed_weather_seed_2,artifacts/final_successful_runs/final_113/bundles/104_crop_planning_a2c_nonadaptive_fixed_weather_seed_2/summary/104_crop_planning_a2c_seed2_hFalse.json,artifacts/final_successful_runs/final_113/bundles/104_crop_planning_a2c_nonadaptive_fixed_weather_seed_2/wandb/wandb-summary.json,nvmwgfej,finished,crop_planning,A2C,2,True,fixed_weather,True,False,nonadaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,21461.625,13467.6904296875,21461.625,17146.621,15545.884765625,2413.4384765625,,20593.30859375,-7125.6181640625,860.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,A2C | nonadaptive | fixed_weather
105,Crop planning hierarchical | A2C | fixed_weather | seed=2 | profile=pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/105_crop_planning_hierarchical_a2c_fixed_weather_seed_2_profile_pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/105_crop_planning_hierarchical_a2c_fixed_weather_seed_2_profile_pakistan_baseline/summary/105_crop_planning_a2c_seed2_hTrue.json,artifacts/final_successful_runs/final_113/bundles/105_crop_planning_hierarchical_a2c_fixed_weather_seed_2_profile_pakistan_baseline/wandb/wandb-summary.json,0n0g6q3c,finished,crop_planning,A2C,2,True,fixed_weather,False,True,adaptive,True,False,,,pakistan_baseline,,crop_planning_hierarchical_guarded_rerun,deterministic_return,1931755.375,1931755.375,1846976.0,1789844.2,1795053.625,24255.03515625,,2368734.75,-436979.375,26624.0,recovered_hierarchical_rerun,Recovered/wandb_full_backup/Thesis-Final-Hierarchical-Rerun,autumn-field-9,2026-03-12T05:07:46.000Z,summary_json_reconstructed_from_recovered_export;recovered_wandb_export_bundle;recovered_backup_has_no_models_checkpoint_dir;hierarchical_report_dir_not_present_in_recovered_backup,replace_older_hierarchical_bundle_with_recovered_hierarchical_rerun,86uvrua7,True,True,150.0,80.0,60.0,True,1931755.375,1846976.0,A2C | fixed_weather | guarded_rerun
106,Crop planning | A2C | adaptive | random_weather | seed=2,artifacts/final_successful_runs/final_113/bundles/106_crop_planning_a2c_adaptive_random_weather_seed_2,artifacts/final_successful_runs/final_113/bundles/106_crop_planning_a2c_adaptive_random_weather_seed_2/summary/106_crop_planning_a2c_seed2_hFalse.json,artifacts/final_successful_runs/final_113/bundles/106_crop_planning_a2c_adaptive_random_weather_seed_2/wandb/wandb-summary.json,xas1194l,finished,crop_planning,A2C,2,False,random_weather,False,True,adaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,20927.895,22106.994140625,20927.895,19330.129,20218.64453125,1068.801025390625,,20615.443359375,1491.55078125,889.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,A2C | adaptive | random_weather
107,Crop planning | A2C | nonadaptive | random_weather | seed=2,artifacts/final_successful_runs/final_113/bundles/107_crop_planning_a2c_nonadaptive_random_weather_seed_2,artifacts/final_successful_runs/final_113/bundles/107_crop_planning_a2c_nonadaptive_random_weather_seed_2/summary/107_crop_planning_a2c_seed2_hFalse.json,artifacts/final_successful_runs/final_113/bundles/107_crop_planning_a2c_nonadaptive_random_weather_seed_2/wandb/wandb-summary.json,c65cmc4u,finished,crop_planning,A2C,2,False,random_weather,True,False,nonadaptive,False,False,,,pakistan_baseline,,crop_planning_nonhier,eval_det_mean_reward,22240.207,13500.076171875,22240.207,16865.596,15797.3515625,2003.2557373046875,,20615.443359375,-7115.3671875,855.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,crop_planning_run_has_no_vec_normalize_artifact,,,,,,,,False,,,A2C | nonadaptive | random_weather
108,Crop planning hierarchical | A2C | random_weather | seed=2 | profile=pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/108_crop_planning_hierarchical_a2c_random_weather_seed_2_profile_pakistan_baseline,artifacts/final_successful_runs/final_113/bundles/108_crop_planning_hierarchical_a2c_random_weather_seed_2_profile_pakistan_baseline/summary/108_crop_planning_a2c_seed2_hTrue.json,artifacts/final_successful_runs/final_113/bundles/108_crop_planning_hierarchical_a2c_random_weather_seed_2_profile_pakistan_baseline/wandb/wandb-summary.json,oqaxzu6x,finished,crop_planning,A2C,2,False,random_weather,False,True,adaptive,True,False,,,pakistan_baseline,,crop_planning_hierarchical_guarded_rerun,deterministic_return,1832849.5,1832849.5,1759119.4,1785347.4,1825759.75,34493.4375,,2376743.25,-543893.75,26458.0,recovered_hierarchical_rerun,Recovered/wandb_full_backup/Thesis-Final-Hierarchical-Rerun,devoted-bird-12,2026-03-12T05:40:31.000Z,summary_json_reconstructed_from_recovered_export;recovered_wandb_export_bundle;recovered_backup_has_no_models_checkpoint_dir;hierarchical_report_dir_not_present_in_recovered_backup,replace_older_hierarchical_bundle_with_recovered_hierarchical_rerun,qkjzl6g4,True,True,150.0,80.0,60.0,True,1832849.5,1759119.4,A2C | random_weather | guarded_rerun
109,Fertilization | DQN ablation | adaptive | fixed_weather | years=5000 | seed=0,artifacts/final_successful_runs/final_113/bundles/109_fertilization_dqn_ablation_adaptive_fixed_weather_years_5000_seed_0,artifacts/final_successful_runs/final_113/bundles/109_fertilization_dqn_ablation_adaptive_fixed_weather_years_5000_seed_0/summary/109_fertilization_dqn_seed0_hFalse.json,artifacts/final_successful_runs/final_113/bundles/109_fertilization_dqn_ablation_adaptive_fixed_weather_years_5000_seed_0/wandb/wandb-summary.json,zk7g2z05,finished,fertilization,DQN,0,True,fixed_weather,False,True,adaptive,False,False,5000.0,5000,pakistan_baseline,NPK,fertilization_dqn_rerun,deterministic_return,-174609.0,-174609.0,,,-291726.9375,71491.0859375,-274788.6875,,,7458.0,recovered_dqn_rerun,Recovered/wandb_full_backup/Thesis-Final,mini-castle-122,2026-03-10T18:46:29.000Z,summary_json_reconstructed_from_recovered_export;recovered_wandb_export_bundle;recovered_backup_has_no_models_checkpoint_dir;vec_normalize_not_present_in_recovered_backup,fill_failed_matrix_slot_with_successful_recovered_dqn_rerun,,,,,,,False,,,DQN | adaptive | fixed_weather | years=5000
110,Fertilization | DQN ablation | adaptive | random_weather | years=5000 | seed=0,artifacts/final_successful_runs/final_113/bundles/110_fertilization_dqn_ablation_adaptive_random_weather_years_5000_seed_0,artifacts/final_successful_runs/final_113/bundles/110_fertilization_dqn_ablation_adaptive_random_weather_years_5000_seed_0/summary/110_fertilization_dqn_seed0_hFalse.json,artifacts/final_successful_runs/final_113/bundles/110_fertilization_dqn_ablation_adaptive_random_weather_years_5000_seed_0/wandb/wandb-summary.json,vfgm40w7,finished,fertilization,DQN,0,False,random_weather,False,True,adaptive,False,False,5000.0,5000,pakistan_baseline,NPK,fertilization_dqn_rerun,deterministic_return,504738.25,504738.25,,,381156.0625,111804.125,374057.78125,,,4841.0,recovered_dqn_rerun,Recovered/wandb_full_backup/Thesis-Final,metal-level-123,2026-03-10T18:48:09.000Z,summary_json_reconstructed_from_recovered_export;recovered_wandb_export_bundle;recovered_backup_has_no_models_checkpoint_dir;vec_normalize_not_present_in_recovered_backup,fill_failed_matrix_slot_with_successful_recovered_dqn_rerun,,,,,,,False,,,DQN | adaptive | random_weather | years=5000
111,Crop planning | DQN ablation | nonadaptive | fixed_weather | seed=0,artifacts/final_successful_runs/final_113/bundles/111_crop_planning_dqn_ablation_nonadaptive_fixed_weather_seed_0,artifacts/final_successful_runs/final_113/bundles/111_crop_planning_dqn_ablation_nonadaptive_fixed_weather_seed_0/summary/111_crop_planning_dqn_seed0_hFalse.json,artifacts/final_successful_runs/final_113/bundles/111_crop_planning_dqn_ablation_nonadaptive_fixed_weather_seed_0/wandb/wandb-summary.json,mn4hg3h6,finished,crop_planning,DQN,0,True,fixed_weather,True,False,nonadaptive,False,False,,,pakistan_baseline,,crop_planning_dqn_rerun,eval_det_mean_reward,17064.547,16609.130859375,17064.547,17185.105,17948.44140625,1263.0098876953125,,,,1167.0,recovered_dqn_rerun,Recovered/wandb_full_backup/Thesis-Final,spiky-toadette-124,2026-03-10T20:14:47.000Z,summary_json_reconstructed_from_recovered_export;recovered_wandb_export_bundle;recovered_backup_has_no_models_checkpoint_dir,fill_failed_matrix_slot_with_successful_recovered_dqn_rerun,,,,,,,False,,,DQN | nonadaptive | fixed_weather
112,Crop planning | DQN ablation | nonadaptive | random_weather | seed=0,artifacts/final_successful_runs/final_113/bundles/112_crop_planning_dqn_ablation_nonadaptive_random_weather_seed_0,artifacts/final_successful_runs/final_113/bundles/112_crop_planning_dqn_ablation_nonadaptive_random_weather_seed_0/summary/112_crop_planning_dqn_seed0_hFalse.json,artifacts/final_successful_runs/final_113/bundles/112_crop_planning_dqn_ablation_nonadaptive_random_weather_seed_0/wandb/wandb-summary.json,s6td3gfc,finished,crop_planning,DQN,0,False,random_weather,True,False,nonadaptive,False,False,,,pakistan_baseline,,crop_planning_dqn_rerun,eval_det_mean_reward,21185.598,21904.56640625,21185.598,20963.34,21214.8125,424.0162353515625,,,,1240.0,recovered_dqn_rerun,Recovered/wandb_full_backup/Thesis-Final,royal-toad-125,2026-03-10T20:20:53.000Z,summary_json_reconstructed_from_recovered_export;recovered_wandb_export_bundle;recovered_backup_has_no_models_checkpoint_dir,fill_failed_matrix_slot_with_successful_recovered_dqn_rerun,,,,,,,False,,,DQN | nonadaptive | random_weather
113,Fertilization | Baseline only | end-year=2005,artifacts/final_successful_runs/final_113/bundles/113_fertilization_baseline_only_end_year_2005,artifacts/final_successful_runs/final_113/bundles/113_fertilization_baseline_only_end_year_2005/summary/113_fertilization_baseline_seedn_a_hFalse.json,artifacts/final_successful_runs/final_113/bundles/113_fertilization_baseline_only_end_year_2005/wandb/wandb-summary.json,wuqacesw,finished,fertilization,PPO,0,False,random_weather,False,True,adaptive,False,True,25.0,25,pakistan_baseline,NPK,fertilization_baseline,baseline_best_return,750198.0625,,,,,,,750198.0625,,1135.0,existing_curated_bundle,artifacts/final_successful_runs/bundles,,,baseline_only_run_no_model_expected,,,,,,,,False,,,Baseline only
